# Residuals   
# Time        	p_rgh         	Ux            	Uy            
0             	N/A	N/A
53.71         	7.198875e-07	4.385485e-07	1.524467e-06
53.72         	4.935014e-07	5.451907e-07	1.287332e-06
53.73         	6.757696e-07	4.419414e-07	1.434294e-06
53.74         	4.988879e-07	5.268950e-07	1.255503e-06
53.75         	6.681502e-07	4.503473e-07	1.403749e-06
53.76         	4.912928e-07	5.154016e-07	1.247281e-06
53.77         	6.596566e-07	4.528945e-07	1.391877e-06
53.78         	4.918805e-07	5.163403e-07	1.244674e-06
53.79         	6.566142e-07	4.473473e-07	1.370026e-06
53.8          	5.278308e-07	4.953060e-07	1.278937e-06
53.81         	6.582369e-07	4.400132e-07	1.376015e-06
53.82         	5.273446e-07	4.945757e-07	1.277178e-06
53.83         	6.514166e-07	4.394643e-07	1.373149e-06
53.84         	5.402112e-07	4.971944e-07	1.283460e-06
53.85         	6.559657e-07	4.436547e-07	1.372028e-06
53.86         	5.265129e-07	4.974426e-07	1.262334e-06
53.87         	2.750025e-07	2.252407e-06	5.527010e-06
53.88         	5.028202e-07	4.492079e-07	1.134410e-06
53.89         	3.022361e-07	2.059486e-06	5.325717e-06
53.9          	2.264776e-07	1.884874e-06	4.562942e-06
53.91         	2.732299e-07	1.662869e-06	4.608409e-06
53.92         	2.281090e-07	1.975392e-06	4.757345e-06
53.93         	2.681226e-07	1.839608e-06	4.727725e-06
53.94         	2.240565e-07	2.012023e-06	4.734389e-06
53.95         	2.628412e-07	1.880171e-06	4.657102e-06
53.96         	2.209467e-07	2.016118e-06	4.679342e-06
53.97         	4.340935e-07	4.401991e-07	9.197320e-07
53.98         	3.853966e-07	5.929707e-07	1.142563e-06
53.99         	4.362503e-07	4.768256e-07	9.735249e-07
54            	3.687977e-07	5.902506e-07	1.118264e-06
54.01         	4.301297e-07	4.632156e-07	9.455268e-07
54.02         	3.724910e-07	5.756628e-07	1.089370e-06
54.03         	4.322755e-07	4.684679e-07	9.362718e-07
54.04         	3.706868e-07	5.790291e-07	1.081503e-06
54.05         	4.293371e-07	4.689793e-07	9.304836e-07
54.06         	3.690059e-07	5.813904e-07	1.073226e-06
54.07         	4.234368e-07	4.675413e-07	9.205388e-07
54.08         	3.669055e-07	5.775584e-07	1.061805e-06
54.09         	4.599567e-07	4.430477e-07	9.176994e-07
54.1          	3.871066e-07	5.672326e-07	1.065259e-06
54.11         	4.710445e-07	4.375904e-07	9.303553e-07
54.12         	3.867478e-07	5.538126e-07	1.051034e-06
54.13         	4.652326e-07	4.333818e-07	9.191421e-07
54.14         	3.840558e-07	5.451738e-07	1.040159e-06
54.15         	4.630724e-07	4.305661e-07	9.073864e-07
54.16         	3.825702e-07	5.425490e-07	1.032878e-06
54.17         	4.618462e-07	4.307457e-07	8.998216e-07
54.18         	3.822036e-07	5.372626e-07	1.025070e-06
54.19         	4.569396e-07	4.306040e-07	8.868667e-07
54.2          	4.567556e-07	4.883295e-07	9.979467e-07
54.21         	5.259881e-07	4.399123e-07	9.980791e-07
54.22         	4.115053e-07	5.440399e-07	1.025025e-06
54.23         	4.695775e-07	4.276571e-07	8.829569e-07
54.24         	4.885795e-07	4.698402e-07	9.902124e-07
54.25         	5.402290e-07	4.271068e-07	9.829953e-07
54.26         	5.406279e-07	4.717975e-07	1.055391e-06
54.27         	5.766310e-07	4.340639e-07	1.048319e-06
54.28         	5.683317e-07	4.685971e-07	1.097244e-06
54.29         	6.005177e-07	4.429490e-07	1.089057e-06
54.3          	5.834148e-07	4.681749e-07	1.115128e-06
54.31         	6.110305e-07	4.454452e-07	1.093656e-06
54.32         	5.875636e-07	4.652517e-07	1.111462e-06
54.33         	6.198473e-07	4.427067e-07	1.095065e-06
54.34         	5.875348e-07	4.610942e-07	1.103425e-06
54.35         	6.142489e-07	4.422873e-07	1.087015e-06
54.36         	5.843429e-07	4.565111e-07	1.090112e-06
54.37         	6.102122e-07	4.404525e-07	1.068440e-06
54.38         	6.551717e-07	4.678261e-07	1.199526e-06
54.39         	6.205265e-07	4.456100e-07	1.100709e-06
54.4          	6.197809e-07	4.665320e-07	1.128337e-06
54.41         	5.025696e-07	4.329761e-07	9.494969e-07
54.42         	4.930952e-07	4.497411e-07	9.385698e-07
54.43         	4.384215e-07	4.319840e-07	8.533472e-07
54.44         	4.322333e-07	4.481506e-07	8.648216e-07
54.45         	4.001969e-07	4.443070e-07	8.429097e-07
54.46         	3.994604e-07	4.510684e-07	8.450755e-07
54.47         	4.002392e-07	4.360059e-07	8.255450e-07
54.48         	3.940015e-07	4.561285e-07	8.447655e-07
54.49         	4.136762e-07	4.272362e-07	8.134931e-07
54.5          	3.995348e-07	4.512330e-07	8.385193e-07
54.51         	4.134866e-07	4.229451e-07	8.069677e-07
54.52         	4.016135e-07	4.464925e-07	8.316240e-07
54.53         	4.163201e-07	4.191055e-07	8.024474e-07
54.54         	4.030041e-07	4.470648e-07	8.280104e-07
54.55         	4.198069e-07	4.175230e-07	7.967103e-07
54.56         	4.073081e-07	4.414469e-07	8.178754e-07
54.57         	4.175443e-07	4.148311e-07	7.885163e-07
54.58         	4.189449e-07	4.306778e-07	8.047999e-07
54.59         	4.180114e-07	4.121011e-07	7.861759e-07
54.6          	4.214802e-07	4.249822e-07	7.953146e-07
54.61         	4.172640e-07	4.108766e-07	7.812479e-07
54.62         	4.219727e-07	4.219550e-07	7.848459e-07
54.63         	4.166180e-07	4.067287e-07	7.720410e-07
54.64         	4.208596e-07	4.155365e-07	7.764053e-07
54.65         	4.141400e-07	4.033337e-07	7.639396e-07
54.66         	4.197258e-07	4.122163e-07	7.689556e-07
54.67         	4.113769e-07	4.011126e-07	7.566307e-07
54.68         	4.173073e-07	4.103449e-07	7.621252e-07
54.69         	4.074871e-07	3.995874e-07	7.506548e-07
54.7          	4.173113e-07	4.096184e-07	7.561941e-07
54.71         	4.043673e-07	3.979015e-07	7.433376e-07
54.72         	4.141020e-07	4.070692e-07	7.492051e-07
54.73         	4.009723e-07	3.958042e-07	7.355027e-07
54.74         	4.111650e-07	4.052365e-07	7.415777e-07
54.75         	3.979182e-07	3.935100e-07	7.283029e-07
54.76         	4.076116e-07	4.030887e-07	7.360485e-07
54.77         	3.967556e-07	3.906942e-07	7.222532e-07
54.78         	4.063455e-07	4.013204e-07	7.307794e-07
54.79         	3.943880e-07	3.879585e-07	7.156661e-07
54.8          	3.988639e-07	3.965777e-07	7.236740e-07
54.81         	3.910328e-07	3.858053e-07	7.097284e-07
54.82         	3.942951e-07	3.938821e-07	7.189878e-07
54.83         	3.866976e-07	3.845931e-07	7.043182e-07
54.84         	3.904646e-07	3.927534e-07	7.136298e-07
54.85         	3.835332e-07	3.835879e-07	6.987352e-07
54.86         	3.872127e-07	4.220695e-07	7.435626e-07
54.87         	3.802028e-07	3.819081e-07	6.940780e-07
54.88         	3.827823e-07	3.903287e-07	7.043568e-07
54.89         	3.774081e-07	3.794593e-07	6.887485e-07
54.9          	3.838496e-07	3.893392e-07	7.008260e-07
54.91         	3.751059e-07	3.774746e-07	6.841574e-07
54.92         	3.808053e-07	3.874990e-07	6.966369e-07
54.93         	3.710689e-07	3.752884e-07	6.805294e-07
54.94         	3.763374e-07	3.861558e-07	6.930346e-07
54.95         	3.683705e-07	3.743398e-07	6.767643e-07
54.96         	3.727682e-07	3.855517e-07	6.894499e-07
54.97         	3.663049e-07	3.728500e-07	6.734464e-07
54.98         	3.672057e-07	3.833363e-07	6.846267e-07
54.99         	3.643046e-07	3.719504e-07	6.699308e-07
55            	3.650532e-07	3.824486e-07	6.815002e-07
55.01         	3.623630e-07	3.714043e-07	6.677131e-07
55.02         	3.613173e-07	3.824117e-07	6.786480e-07
55.03         	3.595445e-07	3.708175e-07	6.649534e-07
55.04         	3.592613e-07	3.822583e-07	6.757777e-07
55.05         	3.593854e-07	3.696931e-07	6.629363e-07
55.06         	3.581847e-07	3.833002e-07	6.740419e-07
55.07         	3.581219e-07	3.693124e-07	6.613013e-07
55.08         	3.563305e-07	3.829233e-07	6.716281e-07
55.09         	3.555016e-07	3.708951e-07	6.621876e-07
55.1          	3.521420e-07	3.826103e-07	6.692502e-07
55.11         	3.524915e-07	3.679573e-07	6.571272e-07
55.12         	3.501072e-07	3.824890e-07	6.667504e-07
55.13         	3.514059e-07	3.675977e-07	6.553349e-07
55.14         	3.487955e-07	3.823527e-07	6.647810e-07
55.15         	3.510322e-07	3.670502e-07	6.551598e-07
55.16         	3.483581e-07	3.818376e-07	6.638648e-07
55.17         	3.505964e-07	3.665691e-07	6.552394e-07
55.18         	3.473884e-07	3.813411e-07	6.621200e-07
55.19         	3.481319e-07	3.677776e-07	6.539384e-07
55.2          	3.446590e-07	3.815468e-07	6.600311e-07
55.21         	3.254270e-07	3.842716e-07	6.800921e-07
55.22         	3.171372e-07	4.000161e-07	6.806162e-07
55.23         	3.275562e-07	3.761950e-07	6.668420e-07
55.24         	3.208397e-07	4.009788e-07	6.815577e-07
55.25         	3.287530e-07	3.780609e-07	6.679354e-07
55.26         	3.204117e-07	4.029085e-07	6.821593e-07
55.27         	3.275429e-07	3.781164e-07	6.675414e-07
55.28         	3.206556e-07	4.021230e-07	6.804470e-07
55.29         	3.287244e-07	3.781302e-07	6.656385e-07
55.3          	3.220259e-07	4.016210e-07	6.789717e-07
55.31         	3.302962e-07	3.789185e-07	6.643278e-07
55.32         	3.221228e-07	4.026824e-07	6.787132e-07
55.33         	3.311057e-07	3.793797e-07	6.633033e-07
55.34         	3.236122e-07	4.021833e-07	6.772481e-07
55.35         	3.321151e-07	3.808638e-07	6.632914e-07
55.36         	3.241801e-07	4.041735e-07	6.782767e-07
55.37         	3.332036e-07	3.824805e-07	6.626677e-07
55.38         	3.305578e-07	3.985846e-07	6.676053e-07
55.39         	3.393493e-07	3.800533e-07	6.562348e-07
55.4          	3.304744e-07	4.012232e-07	6.713022e-07
55.41         	3.390193e-07	3.815423e-07	6.565211e-07
55.42         	3.306907e-07	4.026385e-07	6.725563e-07
55.43         	3.402726e-07	3.822826e-07	6.559918e-07
55.44         	3.307516e-07	4.045665e-07	6.745748e-07
55.45         	3.396851e-07	3.846730e-07	6.576721e-07
55.46         	3.291682e-07	4.101988e-07	6.799179e-07
55.47         	3.406930e-07	3.861842e-07	6.571125e-07
55.48         	3.292517e-07	4.126798e-07	6.825245e-07
55.49         	3.422389e-07	3.865532e-07	6.556285e-07
55.5          	3.303393e-07	4.157799e-07	6.868995e-07
55.51         	3.441358e-07	3.867948e-07	6.547439e-07
55.52         	3.313860e-07	4.176647e-07	6.899120e-07
55.53         	3.465707e-07	3.877546e-07	6.536234e-07
55.54         	3.339423e-07	4.205426e-07	6.930658e-07
55.55         	3.504152e-07	3.898289e-07	6.544660e-07
55.56         	3.364308e-07	4.248833e-07	6.975699e-07
55.57         	3.542113e-07	3.897113e-07	6.520246e-07
55.58         	3.396625e-07	4.259838e-07	6.984431e-07
55.59         	3.589702e-07	3.897904e-07	6.497770e-07
55.6          	3.435011e-07	4.263671e-07	6.995550e-07
55.61         	3.628022e-07	3.901681e-07	6.495737e-07
55.62         	3.477465e-07	4.275848e-07	7.014868e-07
55.63         	3.677839e-07	3.905653e-07	6.485896e-07
55.64         	3.531509e-07	4.288645e-07	7.024023e-07
55.65         	3.720840e-07	3.910597e-07	6.480803e-07
55.66         	3.567396e-07	4.311021e-07	7.048168e-07
55.67         	3.766248e-07	3.918160e-07	6.476794e-07
55.68         	3.618322e-07	4.319083e-07	7.055976e-07
55.69         	3.817964e-07	3.924341e-07	6.476685e-07
55.7          	3.678828e-07	4.321260e-07	7.066459e-07
55.71         	3.869176e-07	3.923169e-07	6.485457e-07
55.72         	3.729678e-07	4.333856e-07	7.098518e-07
55.73         	3.912482e-07	3.928813e-07	6.496141e-07
55.74         	3.776560e-07	4.355910e-07	7.126037e-07
55.75         	3.964252e-07	3.938374e-07	6.508249e-07
55.76         	3.835528e-07	4.367260e-07	7.151961e-07
55.77         	4.018412e-07	3.944246e-07	6.528421e-07
55.78         	3.888184e-07	4.390165e-07	7.194507e-07
55.79         	4.071410e-07	3.953964e-07	6.549036e-07
55.8          	3.945560e-07	4.413858e-07	7.242812e-07
55.81         	4.127334e-07	3.966641e-07	6.572963e-07
55.82         	4.007420e-07	4.426464e-07	7.275511e-07
55.83         	4.185604e-07	3.968115e-07	6.605718e-07
55.84         	4.054326e-07	4.453008e-07	7.342975e-07
55.85         	4.235662e-07	3.975535e-07	6.641533e-07
55.86         	4.108972e-07	4.482011e-07	7.407515e-07
55.87         	4.279145e-07	3.984034e-07	6.683477e-07
55.88         	4.164907e-07	4.511987e-07	7.475347e-07
55.89         	4.333635e-07	3.992421e-07	6.722804e-07
55.9          	4.217828e-07	4.547665e-07	7.554048e-07
55.91         	4.394135e-07	4.001860e-07	6.779765e-07
55.92         	4.272813e-07	4.618491e-07	7.696328e-07
55.93         	4.456857e-07	3.999426e-07	6.828125e-07
55.94         	4.328825e-07	4.677604e-07	7.831795e-07
55.95         	4.524837e-07	4.003938e-07	6.885640e-07
55.96         	4.406766e-07	4.739225e-07	7.955859e-07
55.97         	4.595436e-07	4.003909e-07	6.964493e-07
55.98         	4.476248e-07	4.777161e-07	8.092620e-07
55.99         	4.645168e-07	4.010139e-07	7.053494e-07
56            	4.525960e-07	5.155448e-07	8.216070e-07
56.01         	4.717452e-07	4.020025e-07	7.186476e-07
56.02         	4.571452e-07	4.967356e-07	8.357124e-07
56.03         	4.777066e-07	3.987016e-07	7.317763e-07
56.04         	4.667874e-07	4.901990e-07	8.496853e-07
56.05         	4.784621e-07	4.024069e-07	7.451138e-07
56.06         	4.642646e-07	5.023719e-07	8.655580e-07
56.07         	4.858436e-07	4.111894e-07	7.631640e-07
56.08         	4.608319e-07	5.216455e-07	8.896384e-07
56.09         	4.839036e-07	4.131202e-07	7.743469e-07
56.1          	4.616862e-07	5.253500e-07	9.016855e-07
56.11         	4.866162e-07	4.128226e-07	7.839807e-07
56.12         	4.664312e-07	5.332096e-07	9.075810e-07
56.13         	4.887007e-07	4.154365e-07	7.941351e-07
56.14         	4.687429e-07	5.378602e-07	9.144651e-07
56.15         	4.884338e-07	4.182046e-07	8.057061e-07
56.16         	4.714285e-07	5.326418e-07	9.384200e-07
56.17         	4.871055e-07	4.180855e-07	8.197595e-07
56.18         	4.780825e-07	5.340377e-07	9.298548e-07
56.19         	4.905885e-07	4.218361e-07	8.282423e-07
56.2          	4.899323e-07	5.406199e-07	9.375774e-07
56.21         	4.942354e-07	4.395600e-07	8.577938e-07
56.22         	4.903764e-07	5.437447e-07	9.472573e-07
56.23         	5.015595e-07	4.299297e-07	8.139361e-07
56.24         	5.095100e-07	5.336749e-07	9.362377e-07
56.25         	5.383939e-07	4.290859e-07	8.078747e-07
56.26         	5.506630e-07	5.253837e-07	9.437397e-07
56.27         	5.613796e-07	4.309138e-07	8.176700e-07
56.28         	5.753568e-07	5.184716e-07	9.654805e-07
56.29         	5.803868e-07	4.254677e-07	8.302838e-07
56.3          	5.878489e-07	5.290908e-07	9.722591e-07
56.31         	5.955797e-07	4.295276e-07	8.363920e-07
56.32         	4.343608e-07	6.028568e-07	1.104385e-06
56.33         	4.784230e-07	4.251403e-07	8.241741e-07
56.34         	4.977149e-07	5.132416e-07	9.624513e-07
56.35         	5.401446e-07	4.299925e-07	8.305625e-07
56.36         	4.237036e-07	5.792157e-07	1.109024e-06
56.37         	4.662993e-07	4.246296e-07	8.255786e-07
56.38         	3.823100e-07	6.084015e-07	1.082342e-06
56.39         	4.422397e-07	4.193038e-07	8.258698e-07
56.4          	3.775869e-07	5.958015e-07	1.091541e-06
56.41         	4.372892e-07	4.246976e-07	8.278586e-07
56.42         	3.798482e-07	5.717866e-07	1.090451e-06
56.43         	4.365997e-07	4.272625e-07	8.321722e-07
56.44         	3.777334e-07	5.494542e-07	1.090938e-06
56.45         	4.310051e-07	4.263397e-07	8.285014e-07
56.46         	3.743580e-07	5.558162e-07	1.087285e-06
56.47         	4.062724e-07	4.262081e-07	8.581758e-07
56.48         	3.542582e-07	5.677300e-07	1.094454e-06
56.49         	3.975859e-07	4.269302e-07	8.502133e-07
56.5          	3.516163e-07	5.814336e-07	1.080149e-06
56.51         	3.956509e-07	4.262917e-07	8.444884e-07
56.52         	3.505133e-07	5.760923e-07	1.062249e-06
56.53         	3.928356e-07	4.256113e-07	8.392453e-07
56.54         	3.482008e-07	5.719147e-07	1.052933e-06
56.55         	3.905419e-07	4.250057e-07	8.348934e-07
56.56         	3.465818e-07	5.668284e-07	1.046773e-06
56.57         	3.877455e-07	4.248129e-07	8.307817e-07
56.58         	3.446218e-07	5.631313e-07	1.042191e-06
56.59         	3.844351e-07	4.246432e-07	8.282090e-07
56.6          	1.730982e-07	1.958102e-06	4.173061e-06
56.61         	1.680854e-07	1.535566e-06	3.440539e-06
56.62         	1.498097e-07	1.706848e-06	3.730422e-06
56.63         	1.722566e-07	1.608941e-06	3.526227e-06
56.64         	1.529669e-07	1.784944e-06	3.808873e-06
56.65         	1.689492e-07	1.676765e-06	3.605639e-06
56.66         	1.500085e-07	1.775728e-06	3.772843e-06
56.67         	1.681765e-07	1.721055e-06	3.510784e-06
56.68         	3.889069e-07	4.780661e-07	8.187446e-07
56.69         	1.748255e-07	1.904253e-06	4.050908e-06
56.7          	3.775897e-07	4.451715e-07	8.006907e-07
56.71         	4.624381e-07	4.103346e-07	7.659105e-07
56.72         	3.932933e-07	4.907801e-07	8.739651e-07
56.73         	4.419705e-07	4.094429e-07	7.372340e-07
56.74         	3.870022e-07	4.867824e-07	8.486057e-07
56.75         	4.405733e-07	4.027048e-07	7.238664e-07
56.76         	3.893933e-07	4.784385e-07	8.330314e-07
56.77         	4.435290e-07	4.015431e-07	7.189193e-07
56.78         	3.934028e-07	4.781452e-07	8.263439e-07
56.79         	4.451024e-07	3.998249e-07	7.074690e-07
56.8          	3.821647e-07	4.812427e-07	8.288001e-07
56.81         	4.419199e-07	4.027779e-07	7.049347e-07
56.82         	3.809598e-07	4.777420e-07	8.200348e-07
56.83         	4.431662e-07	4.014550e-07	7.015707e-07
56.84         	3.829428e-07	4.763009e-07	8.117441e-07
56.85         	4.492012e-07	4.012153e-07	6.962774e-07
56.86         	3.800052e-07	4.778473e-07	8.090953e-07
56.87         	4.464867e-07	3.991597e-07	6.863652e-07
56.88         	3.926870e-07	4.706604e-07	7.837605e-07
56.89         	4.676636e-07	3.972497e-07	6.850092e-07
56.9          	2.343467e-07	1.719158e-06	3.319862e-06
56.91         	1.756550e-07	1.495284e-06	2.851698e-06
56.92         	2.155933e-07	1.430508e-06	2.871765e-06
56.93         	1.852990e-07	1.520160e-06	2.888353e-06
56.94         	2.211146e-07	1.505048e-06	2.948640e-06
56.95         	1.824487e-07	1.563726e-06	2.931037e-06
56.96         	2.234334e-07	1.485770e-06	2.882074e-06
56.97         	1.807971e-07	1.591290e-06	2.938570e-06
56.98         	1.993868e-07	1.566448e-06	3.022473e-06
56.99         	1.869832e-07	1.516945e-06	2.818526e-06
57            	1.994144e-07	1.525346e-06	2.918140e-06
57.01         	1.925734e-07	1.525049e-06	2.769070e-06
57.02         	1.900912e-07	1.598399e-06	2.877272e-06
57.03         	1.978758e-07	1.578311e-06	2.780208e-06
57.04         	1.888933e-07	1.621138e-06	2.901125e-06
57.05         	1.993664e-07	1.498503e-06	2.707626e-06
57.06         	1.878278e-07	1.586587e-06	2.843775e-06
57.07         	1.987134e-07	1.487280e-06	2.705499e-06
57.08         	2.367058e-07	1.791641e-06	3.307443e-06
57.09         	2.111875e-07	1.520431e-06	2.755518e-06
57.1          	2.475885e-07	1.859934e-06	3.393676e-06
57.11         	2.126131e-07	1.503582e-06	2.728218e-06
57.12         	1.896291e-07	1.736272e-06	2.982338e-06
57.13         	1.874162e-07	1.447892e-06	2.630313e-06
57.14         	2.292551e-07	1.811840e-06	3.292665e-06
57.15         	1.546609e-07	1.533234e-06	2.656102e-06
57.16         	1.048679e-07	1.959520e-06	3.340359e-06
57.17         	1.414640e-07	1.416196e-06	2.530294e-06
57.18         	1.399201e-07	1.727323e-06	3.080774e-06
57.19         	1.460276e-07	1.514296e-06	2.626056e-06
57.2          	1.096334e-07	1.935505e-06	3.346877e-06
57.21         	1.402533e-07	1.419744e-06	2.540495e-06
57.22         	9.557398e-08	2.166493e-06	3.672965e-06
57.23         	1.128347e-07	1.718306e-06	3.130796e-06
57.24         	9.831605e-08	2.127281e-06	3.583831e-06
57.25         	1.304559e-07	1.466863e-05	2.926717e-05
57.26         	1.096957e-07	2.012707e-05	3.175363e-05
57.27         	7.942838e-07	3.828568e-07	7.482727e-07
57.28         	9.678049e-08	2.499226e-06	4.124720e-06
57.29         	4.657571e-07	3.781249e-07	6.495900e-07
57.3          	8.622754e-07	5.080292e-07	9.496341e-07
57.31         	9.789463e-08	2.191397e-05	3.427524e-05
57.32         	4.024767e-07	4.487188e-07	8.573238e-07
57.33         	4.170890e-07	4.312316e-07	1.030621e-06
57.34         	5.809884e-07	5.129527e-07	1.238495e-06
57.35         	6.464161e-07	4.240662e-07	7.841616e-07
57.36         	8.511019e-07	5.262404e-07	1.867780e-06
57.37         	7.742940e-07	4.173530e-07	8.244224e-07
57.38         	9.310110e-08	2.723989e-06	4.295170e-06
57.39         	9.207488e-07	3.941365e-07	8.152045e-07
57.4          	9.700429e-08	2.788972e-06	4.352236e-06
57.41         	1.058827e-07	2.171039e-06	3.689473e-06
57.42         	1.029011e-07	2.587827e-06	4.196732e-06
57.43         	1.109196e-07	2.235312e-06	3.868181e-06
57.44         	1.227068e-07	2.123152e-06	3.725974e-06
57.45         	1.327755e-07	1.783276e-06	3.179838e-06
57.46         	1.368762e-07	1.972252e-06	3.498232e-06
57.47         	1.280501e-07	1.862437e-06	3.189857e-06
57.48         	1.042943e-07	2.554652e-06	4.060919e-06
57.49         	1.235059e-07	1.832357e-06	3.144673e-06
57.5          	1.240566e-07	2.304661e-06	3.815829e-06
57.51         	1.224175e-07	1.864164e-06	3.243474e-06
57.52         	1.919360e-07	2.092992e-06	3.631025e-06
57.53         	1.643541e-07	1.823224e-06	3.211938e-06
57.54         	1.908688e-07	2.143158e-06	3.662791e-06
57.55         	1.616547e-07	1.847814e-06	3.217710e-06
57.56         	1.903847e-07	2.162422e-06	3.658500e-06
57.57         	1.580257e-07	1.801606e-06	3.154398e-06
57.58         	1.590747e-07	2.149354e-06	3.675000e-06
57.59         	1.497961e-07	1.709531e-06	3.099286e-06
57.6          	1.539914e-07	2.155365e-06	3.653002e-06
57.61         	1.495460e-07	1.734394e-06	3.115608e-06
57.62         	1.561332e-07	2.079203e-06	3.542192e-06
57.63         	1.509637e-07	1.752951e-06	3.084136e-06
57.64         	1.774058e-07	2.072362e-06	3.533794e-06
57.65         	1.686358e-07	1.789961e-06	3.095116e-06
57.66         	1.623051e-07	2.115417e-06	3.573737e-06
57.67         	1.682659e-07	1.827190e-06	3.025400e-06
57.68         	1.008789e-07	2.424178e-06	3.702389e-06
57.69         	1.495840e-07	1.771076e-06	2.954249e-06
57.7          	1.095848e-07	2.349085e-06	3.603742e-06
57.71         	1.432802e-07	1.891745e-06	3.148997e-06
57.72         	1.153671e-07	2.296968e-06	3.571592e-06
57.73         	1.486605e-07	1.709823e-06	2.994218e-06
57.74         	1.418087e-07	1.964683e-06	3.293269e-06
57.75         	3.965540e-07	3.813735e-07	6.842051e-07
57.76         	1.508097e-07	2.237617e-06	3.589033e-06
57.77         	3.872168e-07	3.745998e-07	6.681612e-07
57.78         	3.499982e-07	5.190362e-07	8.757030e-07
57.79         	4.251520e-07	4.108163e-07	7.140147e-07
57.8          	3.433249e-07	5.281074e-07	8.703324e-07
57.81         	4.322110e-07	4.116121e-07	7.020643e-07
57.82         	3.414997e-07	5.290426e-07	8.636906e-07
57.83         	4.234451e-07	4.135019e-07	6.990154e-07
57.84         	3.333441e-07	5.278915e-07	8.610735e-07
57.85         	4.263885e-07	4.030118e-07	6.960894e-07
57.86         	3.363071e-07	5.280951e-07	8.569935e-07
57.87         	4.298301e-07	3.982050e-07	6.972436e-07
57.88         	3.386513e-07	5.235572e-07	8.627361e-07
57.89         	4.470761e-07	4.053935e-07	6.920004e-07
57.9          	3.482006e-07	5.271407e-07	8.556859e-07
57.91         	4.463403e-07	4.039863e-07	6.854158e-07
57.92         	3.481246e-07	5.211875e-07	8.481663e-07
57.93         	1.178416e-07	2.988351e-06	3.949776e-06
57.94         	3.220937e-07	4.507670e-07	7.690594e-07
57.95         	1.679223e-07	1.578467e-06	2.552932e-06
57.96         	3.264379e-07	4.518493e-07	7.714569e-07
57.97         	1.608307e-07	1.791923e-06	2.508555e-06
57.98         	1.150861e-07	2.222961e-06	3.449982e-06
57.99         	1.882993e-07	1.469691e-06	2.340814e-06
58            	8.921994e-08	2.283544e-06	3.483165e-06
58.01         	1.264246e-07	1.451833e-06	2.572053e-06
58.02         	9.711966e-08	2.088214e-06	3.203701e-06
58.03         	1.048658e-07	1.633979e-06	2.713571e-06
58.04         	1.070104e-07	1.922131e-06	3.104815e-06
58.05         	3.265967e-07	4.036719e-07	7.204342e-07
58.06         	1.458073e-07	2.317661e-06	3.216703e-06
58.07         	3.135110e-07	4.138606e-07	6.893977e-07
58.08         	1.080024e-07	2.778825e-06	3.798082e-06
58.09         	3.139224e-07	4.045108e-07	6.849665e-07
58.1          	8.682369e-08	3.156806e-06	4.264164e-06
58.11         	3.200292e-07	3.948066e-07	6.731966e-07
58.12         	3.270814e-07	5.098321e-07	7.962441e-07
58.13         	3.253952e-07	4.362532e-07	7.472021e-07
58.14         	3.030622e-07	4.872616e-07	8.064781e-07
58.15         	3.179491e-07	4.409868e-07	7.364486e-07
58.16         	3.169157e-07	4.870049e-07	7.865946e-07
58.17         	3.205974e-07	4.416479e-07	7.461378e-07
58.18         	3.151611e-07	4.509562e-07	7.768395e-07
58.19         	3.131207e-07	4.363825e-07	7.270094e-07
58.2          	3.036999e-07	6.073319e-07	8.491046e-07
58.21         	3.142063e-07	4.801629e-07	7.311884e-07
58.22         	3.128281e-07	5.413417e-07	8.267331e-07
58.23         	3.171617e-07	4.410928e-07	7.315193e-07
58.24         	3.162533e-07	5.232088e-07	7.962167e-07
58.25         	3.182788e-07	4.234362e-07	7.218594e-07
58.26         	3.239653e-07	5.159570e-07	7.736850e-07
58.27         	3.171679e-07	4.517624e-07	7.345945e-07
58.28         	3.137732e-07	4.424588e-07	7.688162e-07
58.29         	3.120977e-07	4.084043e-07	7.188021e-07
58.3          	3.128334e-07	5.244977e-07	7.941153e-07
58.31         	3.130300e-07	4.331480e-07	7.079102e-07
58.32         	3.285054e-07	4.484015e-07	7.080901e-07
58.33         	3.170633e-07	4.209562e-07	7.143463e-07
58.34         	3.161940e-07	5.235714e-07	7.898701e-07
58.35         	3.056193e-07	4.649642e-07	7.321439e-07
58.36         	3.155527e-07	4.804764e-07	7.501606e-07
58.37         	3.229296e-07	4.261416e-07	7.055041e-07
58.38         	3.406588e-07	4.386351e-07	6.850025e-07
58.39         	3.246156e-07	4.430655e-07	7.177432e-07
58.4          	3.208140e-07	4.740266e-07	7.239789e-07
58.41         	3.170337e-07	4.203626e-07	7.182906e-07
58.42         	3.153304e-07	4.497549e-07	7.366319e-07
58.43         	3.682456e-07	3.657925e-07	6.383870e-07
58.44         	3.342401e-07	4.652569e-07	7.428711e-07
58.45         	3.496781e-07	3.815946e-07	6.495507e-07
58.46         	3.358846e-07	4.481314e-07	7.209533e-07
58.47         	3.586532e-07	3.770100e-07	6.296144e-07
58.48         	3.433183e-07	4.660628e-07	7.242903e-07
58.49         	3.695934e-07	3.828801e-07	6.318315e-07
58.5          	3.293262e-07	5.029303e-07	7.745594e-07
58.51         	3.467723e-07	3.904193e-07	6.322151e-07
